timestamp_unix,attack_probability,attack_binary,severity_score,confidence
1768206080.661964,0.0007819662402814857,0,0.028571428572448977,0.998436067519437
1768206082.692067,0.0006240112632335346,0,0.028571428572448977,0.998751977473533
1768206084.702152,0.0006338523122302862,0,0.028571428572448977,0.9987322953755394
1768206086.741145,0.0006139540158787236,0,0.028571428572448977,0.9987720919682426
1768206088.889895,0.0005886291763965048,0,0.028571428572448977,0.998822741647207
1768206090.763139,0.000606369603111895,0,0.028571428572448977,0.9987872607937762
1768206092.799654,0.0006299033142132401,0,0.028571428572448977,0.9987401933715735
1768206094.825988,0.0006141904376101826,0,0.028571428572448977,0.9987716191247796
1768206096.863946,0.0006325885823423856,0,0.028571428572448977,0.9987348228353152
1768206098.870999,0.0006295194261636938,0,0.028571428572448977,0.9987409611476726
1768206100.885216,0.0006190795385972315,0,0.028571428572448977,0.9987618409228055
1768206102.907872,0.0006973800602329632,0,0.015714285715509188,0.9986052398795341
1768206104.949295,0.001122964351528125,0,0.014285714286938778,0.9977540712969437
1768206106.972004,0.000986968386284711,0,0.014285714286938778,0.9980260632274306
1768206108.998909,0.0009720533342735171,0,0.014285714286938778,0.998055893331453
1768206111.018278,0.0010587522055068815,0,0.014285714286938778,0.9978824955889862
1768206113.079607,0.0010466907799644464,0,0.014285714286938778,0.9979066184400711
1768206115.088427,0.0011298704604094647,0,0.014285714286938778,0.9977402590791811
1768206117.273102,0.0014326139970809448,0,0.015714285715509188,0.9971347720058381
1768206119.112907,0.0014258618596610885,0,0.014285714286938778,0.9971482762806778
1768206121.136821,0.0007571570375375007,0,0.028571428572448977,0.998485685924925
1768206123.172496,0.0007314666348086858,0,0.028571428572448977,0.9985370667303827
1768206125.244831,0.0007595290660331407,0,0.028571428572448977,0.9984809418679337
1768206127.235059,0.0007429448220262838,0,0.0314285714295898,0.9985141103559474
1768206129.274446,0.0019019098070615532,0,0.028571428572448977,0.9961961803858769
1768206131.26898,0.0020273873384360672,0,0.171243283293226,0.9959452253231279
1768206133.294149,0.00220180568070406,0,0.171243283293226,0.9955963886385919
1768206135.324116,0.0019760457404837707,0,0.171243283293226,0.9960479085190325
1768206137.342984,0.0019419725852963337,0,0.171243283293226,0.9961160548294073
1768206139.35909,0.0015719320113916917,0,0.171243283293226,0.9968561359772166
1768206141.497067,0.0010509677933579116,0,0.10480446652765478,0.9978980644132842
1768206143.406613,0.0011692565541199572,0,0.11207337408974036,0.99766148689176
1768206145.417357,0.0006838785810607508,0,0.028571428572448977,0.9986322428378785
1768206147.435873,0.0005219306724409108,0,0.028571428572448977,0.9989561386551182
1768206149.484526,0.0006451240669478562,0,0.028571428572448977,0.9987097518661043
1768206151.493019,0.0006088818203382626,0,0.028571428572448977,0.9987822363593235
1768206153.541644,0.0006066529597877679,0,0.028571428572448977,0.9987866940804244
1768206155.536943,0.0007193415807129248,0,0.028571428572448977,0.9985613168385742
1768206157.587573,0.000613534919777822,0,0.028571428572448977,0.9987729301604443
1768206159.611082,0.0007192889208995875,0,0.028571428572448977,0.9985614221582009
1768206161.61271,0.0006261507159053227,0,0.028571428572448977,0.9987476985681893
1768206163.614649,0.0006340960757297532,0,0.028571428572448977,0.9987318078485405
1768206165.649799,0.0006970928909985263,0,0.030000000001019385,0.998605814218003
1768206167.672777,0.0009745048470862155,0,0.028571428572448977,0.9980509903058276
1768206169.694847,0.0008462511906371952,0,0.028571428572448977,0.9983074976187256
1768206171.749308,0.0010796176108888557,0,0.028571428572448977,0.9978407647782223
1768206173.766009,0.0009255584581620757,0,0.028571428572448977,0.9981488830836759
1768206175.799637,0.0010634034595644215,0,0.028571428572448977,0.9978731930808712
1768206177.810196,0.001100794027922736,0,0.028571428572448977,0.9977984119441545
1768206179.831864,0.0008369227449359984,0,0.028571428572448977,0.998326154510128
1768206181.844597,0.0008489460601166805,0,0.028571428572448977,0.9983021078797666
1768206183.883955,0.0008023993164749977,0,0.028571428572448977,0.99839520136705
1768206185.91531,0.0006196613447090586,0,0.028571428572448977,0.9987606773105819
1768206187.902484,0.0006574842545341861,0,0.028571428572448977,0.9986850314909316
1768206189.913355,0.0004822348450675992,0,0.028571428572448977,0.9990355303098648
1768206191.952155,0.0005947893144588105,0,0.028571428572448977,0.9988104213710823
1768206193.978003,0.0005565652177603724,0,0.028571428572448977,0.9988868695644793
1768206195.994872,0.0005982312986145765,0,0.028571428572448977,0.9988035374027708
1768206198.026481,0.000492149174463684,0,0.028571428572448977,0.9990157016510727
1768206200.032848,0.0006486274153285641,0,0.028571428572448977,0.9987027451693429
1768206202.075228,0.0005290502469910565,0,0.028571428572448977,0.9989418995060179
1768206204.082826,0.0005686905067361683,0,0.028571428572448977,0.9988626189865276
1768206206.109533,0.0005061221252883238,0,0.028571428572448977,0.9989877557494233
1768206208.143321,0.0005536721729243087,0,0.028571428572448977,0.9988926556541514
1768206210.144737,0.0006209836961300313,0,0.028571428572448977,0.99875803260774
1768206212.192713,0.0005539325731991848,0,0.028571428572448977,0.9988921348536016
1768206214.192011,0.0005400069594858635,0,0.028571428572448977,0.9989199860810283
1768206216.243482,0.0005238690383274713,0,0.028571428572448977,0.9989522619233451
1768206218.262757,0.0004330771494065525,0,0.028571428572448977,0.9991338457011869
1768206220.25589,0.0004899560264943915,0,0.028571428572448977,0.9990200879470112
1768206222.312525,0.0005828195393967105,0,0.028571428572448977,0.9988343609212066
1768206224.343577,0.0005147022250514557,0,0.028571428572448977,0.9989705955498971
1768206226.351681,0.000540386085260891,0,0.028571428572448977,0.9989192278294782
1768206228.368505,0.0005541155334252025,0,0.028571428572448977,0.9988917689331496
1768206230.423574,0.0005498257306018457,0,0.028571428572448977,0.9989003485387963
1768206232.434364,0.0006019126005546573,0,0.028571428572448977,0.9987961747988907
1768206234.462195,0.0005225297516420748,0,0.028571428572448977,0.9989549404967158
1768206236.480813,0.0006196783196808034,0,0.028571428572448977,0.9987606433606384
1768206238.472576,0.0005913456208036449,0,0.028571428572448977,0.9988173087583927
1768206240.492644,0.0005431702430004508,0,0.028571428572448977,0.9989136595139991
1768206242.519836,0.0005344367834523151,0,0.028571428572448977,0.9989311264330953
1768206244.558557,0.0005328870469891548,0,0.028571428572448977,0.9989342259060217
1768206246.590055,0.000638406704202225,0,0.004285714287139793,0.9987231865915955
1768206248.784141,0.001826304263316267,0,0.026167315174025697,0.9963473914733675
1768206250.6525,0.0017771418094306285,0,0.1305058365653027,0.9964457163811388
1768206252.660842,0.001736436225999413,0,0.1305058365653027,0.9965271275480012
1768206254.689431,0.0016951713303684725,0,0.1305058365653027,0.9966096573392631
1768206256.759599,0.0016862481045092856,0,0.1305058365653027,0.9966275037909814
1768206258.740247,0.0023225672096612907,0,0.11968334897737795,0.9953548655806774
1768206260.736577,0.0015536321942534882,0,0.11330348134901216,0.996892735611493
1768206262.770177,0.0017244145773056818,0,0.11187490992044176,0.9965511708453887
1768206264.781109,0.0015628809492334089,0,0.12555215859639368,0.9968742381015332
1768206266.815819,0.0005882780458441409,0,0.028571428572448977,0.9988234439083117
1768206268.829659,0.000482344877147272,0,0.028571428572448977,0.9990353102457055
1768206270.848056,0.0005725758660588575,0,0.028571428572448977,0.9988548482678823
1768206272.875722,0.0005342525999681613,0,0.028571428572448977,0.9989314948000637
1768206274.888029,0.000543356416578033,0,0.028571428572448977,0.9989132871668439
1768206276.898821,0.0005330866918016308,0,0.028571428572448977,0.9989338266163967
1768206278.919709,0.0004829584412900529,0,0.028571428572448977,0.9990340831174199
1768206280.937456,0.0005621410139459926,0,0.028571428572448977,0.9988757179721081
1768206282.964059,0.00048364818793896446,0,0.028571428572448977,0.9990327036241221
1768206284.989849,0.0004916098870362255,0,0.028571428572448977,0.9990167802259275
1768206287.02184,0.0005465621779713547,0,0.028571428572448977,0.9989068756440573
1768206289.041815,0.00045950008253045724,0,0.028571428572448977,0.999080999834939
1768206291.091619,0.0004934959252608449,0,0.028571428572448977,0.9990130081494784
1768206293.1341,0.0005189225524873033,0,0.028571428572448977,0.9989621548950254
1768206295.139748,0.0005423340609714575,0,0.028571428572448977,0.998915331878057
1768206297.154134,0.0005721185983759106,0,0.028571428572448977,0.9988557628032482
1768206299.17654,0.0006684115399916728,0,0.028571428572448977,0.9986631769200166
1768206301.18075,0.0005009893815557521,0,0.028571428572448977,0.9989980212368885
1768206303.221782,0.0005158600643168132,0,0.028571428572448977,0.9989682798713664
1768206305.2533,0.0004504515838742347,0,0.028571428572448977,0.9990990968322515
1768206307.24991,0.000519958810512385,0,0.028571428572448977,0.9989600823789753
1768206309.291387,0.0004604503015069427,0,0.028571428572448977,0.9990790993969861
1768206311.2979,0.0004984769417671782,0,0.028571428572448977,0.9990030461164656
1768206313.325864,0.0004803887127654845,0,0.028571428572448977,0.999039222574469
1768206315.325715,0.000485138164496434,0,0.028571428572448977,0.9990297236710072
1768206317.365433,0.00047928442590027486,0,0.028571428572448977,0.9990414311481994
1768206319.399688,0.0004797693300151278,0,0.028571428572448977,0.9990404613399697
1768206321.405675,0.0004687480045548122,0,0.028571428572448977,0.9990625039908904
1768206323.422223,0.00046561464504163067,0,0.028571428572448977,0.9990687707099167
1768206325.474536,0.0005161947327758889,0,0.030000000001019385,0.9989676105344483
1768206327.504609,0.0010233179205210415,0,0.028571428572448977,0.997953364158958
1768206329.508742,0.0006720369149079471,0,0.028571428572448977,0.9986559261701841
1768206331.536777,0.0007869207035102805,0,0.028571428572448977,0.9984261585929795
1768206333.525525,0.000794745029760458,0,0.028571428572448977,0.9984105099404791
1768206335.570404,0.0008060268256694336,0,0.028571428572448977,0.9983879463486611
1768206337.587198,0.0007810221094563274,0,0.028571428572448977,0.9984379557810873
1768206339.622681,0.0007957009812853352,0,0.028571428572448977,0.9984085980374293
1768206341.648499,0.0008074996235096708,0,0.028571428572448977,0.9983850007529806
1768206343.660139,0.0007675336684465808,0,0.028571428572448977,0.9984649326631069
1768206345.684076,0.000529075809562389,0,0.028571428572448977,0.9989418483808752
1768206347.69756,0.00037342003085933463,0,0.028571428572448977,0.9992531599382813
1768206349.73104,0.0005042069442679153,0,0.028571428572448977,0.9989915861114642
1768206351.785739,0.0004905919751101761,0,0.028571428572448977,0.9990188160497796
1768206353.797198,0.0004885795028162062,0,0.028571428572448977,0.9990228409943676
1768206355.809922,0.0005137613941370034,0,0.028571428572448977,0.998972477211726
1768206357.871624,0.0005590371423114291,0,0.028571428572448977,0.9988819257153772
1768206359.852163,0.0005278575595606923,0,0.028571428572448977,0.9989442848808786
1768206361.881378,0.0004944870981886931,0,0.028571428572448977,0.9990110258036227
1768206363.908867,0.000502314769990767,0,0.028571428572448977,0.9989953704600185
1768206365.9277,0.0006228924658367077,0,0.030000000001019385,0.9987542150683266
1768206367.970276,0.0010227566351343168,0,0.029285714286734182,0.9979544867297314
1768206369.978453,0.0009333029263732492,0,0.028571428572448977,0.9981333941472535
1768206372.014441,0.0009960961647629582,0,0.028571428572448977,0.998007807670474
1768206374.034613,0.0010539113780599592,0,0.028571428572448977,0.9978921772438801
1768206376.067757,0.001065342860505162,0,0.028571428572448977,0.9978693142789897
1768206378.111237,0.0010264886827532074,0,0.028571428572448977,0.9979470226344935
1768206380.097163,0.0010465282102254693,0,0.028571428572448977,0.997906943579549
1768206382.110959,0.0009637332818350422,0,0.028571428572448977,0.99807253343633
1768206384.120313,0.0009065413390318166,0,0.028571428572448977,0.9981869173219363
1768206386.238903,0.00042318848901621783,0,0.028571428572448977,0.9991536230219675
1768206388.194866,0.00047816576440000804,0,0.028571428572448977,0.9990436684712
1768206390.379892,0.0007545421135215279,0,0.06804891606070344,0.9984909157729569
1768206392.250038,0.001009705373458149,0,0.06662034463213304,0.9979805892530837
1768206394.27659,0.0008512492680784179,0,0.06106478907713303,0.9982975014638432
1768206396.283466,0.0008966212180711512,0,0.06106478907713303,0.9982067575638577
1768206398.329462,0.000829126826803842,0,0.06106478907713303,0.9983417463463923
1768206400.325774,0.0008259023804952843,0,0.040453029459535904,0.9983481952390094
1768206402.342388,0.0007605101015753412,0,0.040453029459535904,0.9984789797968493
1768206404.363704,0.0007847769514048314,0,0.040453029459535904,0.9984304460971903
1768206406.394181,0.0007266026456267557,0,0.015714285715509188,0.9985467947087465
1768206408.418155,0.00046852039513432553,0,0.028571428572448977,0.9990629592097313
1768206410.432233,0.0004391223547695445,0,0.028571428572448977,0.9991217552904609
1768206412.467383,0.0005102828111962968,0,0.028571428572448977,0.9989794343776074
1768206414.507531,0.0004738386984371468,0,0.028571428572448977,0.9990523226031257
1768206416.560301,0.0004993825829090045,0,0.028571428572448977,0.999001234834182
1768206418.575002,0.0004957375057398849,0,0.028571428572448977,0.9990085249885202
1768206420.571389,0.0004652170341223235,0,0.028571428572448977,0.9990695659317553
1768206422.593343,0.0004361956340038098,0,0.028571428572448977,0.9991276087319924
1768206424.623351,0.0004292148004232965,0,0.028571428572448977,0.9991415703991534
1768206426.679156,0.0004962071611220966,0,0.030000000001019385,0.9990075856777558
1768206428.688672,0.0009327756411559536,0,0.028571428572448977,0.9981344487176881
1768206430.700494,0.0009362938640333395,0,0.16890865294303173,0.9981274122719334
1768206432.747656,0.0008347530353690135,0,0.16890865294303173,0.998330493929262
1768206434.773668,0.0010245791324284402,0,0.16890865294303173,0.9979508417351431
1768206436.792036,0.000776719130636548,0,0.16890865294303173,0.9984465617387269
1768206438.827675,0.000971268643365962,0,0.16890865294303173,0.9980574627132681
1768206440.838412,0.0009020216116539613,0,0.1527693489739845,0.998195956776692
1768206442.824923,0.0009312873780441909,0,0.1520550632596993,0.9981374252439116
1768206444.878099,0.0009064176674508416,0,0.1520550632596993,0.9981871646650983
1768206446.908345,0.0005172198783107486,0,0.028571428572448977,0.9989655602433785
1768206448.912716,0.0004192941720865972,0,0.028571428572448977,0.9991614116558268
1768206450.927691,0.0004582857851375277,0,0.028571428572448977,0.999083428429725
1768206452.94829,0.00043885621546840435,0,0.028571428572448977,0.9991222875690632
1768206454.985841,0.00044882856798964134,0,0.028571428572448977,0.9991023428640207
1768206456.993822,0.00043653300410747284,0,0.028571428572448977,0.9991269339917851
1768206459.012458,0.0004122703927033234,0,0.028571428572448977,0.9991754592145934
1768206461.030291,0.0004412511303851991,0,0.028571428572448977,0.9991174977392296
1768206463.051332,0.00041056373372982627,0,0.028571428572448977,0.9991788725325403
1768206465.079208,0.00044709779460280226,0,0.028571428572448977,0.9991058044107944
1768206467.117282,0.00041598488756451683,0,0.028571428572448977,0.999168030224871
1768206469.131876,0.0004104371490408335,0,0.028571428572448977,0.9991791257019184
1768206471.169228,0.00042424811323337977,0,0.028571428572448977,0.9991515037735332
1768206473.187944,0.0004330352977050792,0,0.028571428572448977,0.9991339294045899
1768206475.201959,0.0004128398936819972,0,0.028571428572448977,0.999174320212636
1768206477.248962,0.00043259480583786677,0,0.028571428572448977,0.9991348103883243
1768206479.222545,0.0004651579431209411,0,0.028571428572448977,0.9990696841137581
1768206481.255274,0.0004110454801396903,0,0.028571428572448977,0.9991779090397206
1768206483.294553,0.00037966299650498406,0,0.028571428572448977,0.99924067400699
1768206485.313917,0.0004231764726285555,0,0.028571428572448977,0.9991536470547429
1768206487.350076,0.00047045660979348866,0,0.0314285714295898,0.999059086780413
1768206489.359901,0.0010626710097851372,0,0.028571428572448977,0.9978746579804297
1768206491.385422,0.0009572562179922504,0,0.028571428572448977,0.9980854875640155
1768206493.465068,0.0008493765116226662,0,0.028571428572448977,0.9983012469767547
1768206495.421208,0.0009197442979169027,0,0.028571428572448977,0.9981605114041662
1768206497.447149,0.0007841148156036698,0,0.028571428572448977,0.9984317703687927
1768206499.478014,0.0008206029775680491,0,0.028571428572448977,0.9983587940448639
1768206501.453015,0.0007102329737356537,0,0.028571428572448977,0.9985795340525286
1768206503.503013,0.0007073941215836502,0,0.028571428572448977,0.9985852117568327
1768206505.521348,0.000437547116081555,0,0.028571428572448977,0.9991249057678369
1768206507.547108,0.00037822804373992047,0,0.028571428572448977,0.9992435439125201
1768206509.555983,0.0003880471375090456,0,0.028571428572448977,0.9992239057249819
1768206511.594885,0.00043939719193955616,0,0.028571428572448977,0.9991212056161208
1768206513.609069,0.0004095539841369853,0,0.028571428572448977,0.999180892031726
1768206515.648493,0.0003900059226582193,0,0.028571428572448977,0.9992199881546836
1768206517.64005,0.00039479230639011547,0,0.028571428572448977,0.9992104153872198
1768206520.175573,0.0014379790043354077,0,0.028571428572448977,0.9971240419913292
1768206521.779675,0.001482418973056553,0,0.028571428572448977,0.9970351620538869
1768206523.753206,0.0015192277999590057,0,0.028571428572448977,0.996961544400082
1768206525.775055,0.0015824993475814695,0,0.028571428572448977,0.996835001304837
1768206527.851774,0.0017431035285559076,0,0.028571428572448977,0.9965137929428882
1768206529.832399,0.0014070084990055677,0,0.028571428572448977,0.9971859830019889
1768206531.916817,0.0014968651721545593,0,0.028571428572448977,0.9970062696556908
1768206533.98,0.0029745062257654615,0,0.015714285715509188,0.9940509875484691
1768206536.046022,0.0034053223025310923,0,0.014285714286938778,0.9931893553949378
1768206538.076338,0.004317066965190454,0,0.014285714286938778,0.9913658660696191
1768206540.020063,0.004598634046129329,0,0.014285714286938778,0.9908027319077414
1768206542.050315,0.003355350158315877,0,0.014285714286938778,0.9932892996833682
1768206544.07033,0.0012625021681094287,0,0.014285714286938778,0.9974749956637812
1768206546.018969,0.0013025974451539555,0,0.014285714286938778,0.9973948051096921
1768206548.252551,0.0009040688566783688,0,0.014285714286938778,0.9981918622866433
1768206550.065559,0.0010094339504895461,0,0.014285714286938778,0.997981132099021
1768206552.08293,0.000855863776390472,0,0.015714285715509188,0.9982882724472191
1768206554.121122,0.0005048065605694572,0,0.028571428572448977,0.9989903868788611
1768206556.581074,0.0004907303126892423,0,0.028571428572448977,0.9990185393746215
1768206558.217212,0.0009572528816947558,0,0.028571428572448977,0.9980854942366105
1768206560.248026,0.0005377651024868619,0,0.028571428572448977,0.9989244697950262
1768206562.303655,0.0008201826034378103,0,0.028571428572448977,0.9983596347931244
1768206564.319426,0.0006342533718397985,0,0.028571428572448977,0.9987314932563204
1768206566.359737,0.0006832657862142407,0,0.028571428572448977,0.9986334684275715
1768206568.38898,0.0007785682765976477,0,0.028571428572448977,0.9984428634468047
1768206570.373952,0.0006254273027846998,0,0.028571428572448977,0.9987491453944306
1768206572.369617,0.0006531945266178962,0,0.028571428572448977,0.9986936109467642
1768206574.404146,0.0006527847488829225,0,0.028571428572448977,0.9986944305022342
1768206576.386038,0.0005630150087834189,0,0.028571428572448977,0.9988739699824332
1768206578.421337,0.0005914767042416961,0,0.028571428572448977,0.9988170465915166
1768206580.436811,0.0004163574460653699,0,0.028571428572448977,0.9991672851078692
1768206582.448009,0.000374210950274305,0,0.028571428572448977,0.9992515780994514
1768206584.480459,0.00039712822996421223,0,0.028571428572448977,0.9992057435400715
1768206586.513692,0.00040147363094014145,0,0.028571428572448977,0.9991970527381198
1768206588.536327,0.0003859099247068339,0,0.028571428572448977,0.9992281801505863
1768206590.566569,0.00036979446386394146,0,0.028571428572448977,0.9992604110722721
1768206592.60461,0.0004104528933150793,0,0.028571428572448977,0.9991790942133698
1768206594.637004,0.0004117804417375963,0,0.028571428572448977,0.9991764391165248
1768206596.62587,0.00041589454520675945,0,0.028571428572448977,0.9991682109095865
1768206598.644361,0.000423793965809146,0,0.028571428572448977,0.9991524120683817
1768206600.653037,0.0003783974781303886,0,0.028571428572448977,0.9992432050437392
1768206602.673983,0.0003468909478146856,0,0.028571428572448977,0.9993062181043706
1768206604.757925,0.00034719023063555985,0,0.028571428572448977,0.9993056195387289
1768206606.756669,0.0005464614571896074,0,0.017142857144079593,0.9989070770856208
1768206608.842997,0.0010256228180901567,0,0.044024458030607325,0.9979487543638197
1768206610.794837,0.0010999033351546679,0,0.1747915508478129,0.9978001933296906
1768206612.82164,0.0010719542185038194,0,0.1747915508478129,0.9978560915629924
1768206614.890087,0.0010939222128681838,0,0.1747915508478129,0.9978121555742636
1768206616.914039,0.001092360910222339,0,0.1747915508478129,0.9978152781795553
1768206618.943465,0.001127595344355384,0,0.1747915508478129,0.9977448093112893
1768206620.937894,0.0008928321663455105,0,0.12824259090377577,0.998214335667309
1768206622.931914,0.0009578731560166943,0,0.12538544804663493,0.9980842536879666
1768206624.948707,0.0009045763257567219,0,0.1012379893522275,0.9981908473484865
1768206626.977081,0.0004155619395122081,0,0.028571428572448977,0.9991688761209756
1768206629.006519,0.00036362565951523666,0,0.028571428572448977,0.9992727486809695
1768206631.032362,0.0003996314353421808,0,0.028571428572448977,0.9992007371293157
1768206633.069822,0.000397678407130404,0,0.028571428572448977,0.9992046431857392
1768206635.090524,0.00040503014928168664,0,0.028571428572448977,0.9991899397014367
1768206637.109053,0.00036781747513506426,0,0.028571428572448977,0.9992643650497298
1768206639.13623,0.0004019543270620306,0,0.028571428572448977,0.999196091345876
1768206641.156403,0.00036613421717354597,0,0.028571428572448977,0.999267731565653
